updated_at,avatar_id,badge_mint,id,public_key,balance,balances,currency_symbol,faction,faction_rank,rank,registration_date,country,v
2021-10-08 22:01:05.729000+00:00,ONI_A,CVy9zWnF7y15FeqEvV3ZsMdnMDG25na3NWHzx8xQvcG2,615d11754955059d958249ea,G3YpYsexKbYNCbVdufR2LMcc6v12zPLtHAk51yG9GcEv,922660,"[{'id': '6160bfa408e62f00131e959c', 'mint': '7GBfZq24jHXmp6bQ988yhgV2bQiZjZx7Fj1E2xSg8ytU', 'quantity': 1418, 'value_per_asset': 147.96190476190475}, {'id': '6160bfa408e62f00131e959d', 'mint': 'HAWy8kV3bD4gaN6yy6iK2619x2dyzLUBj1PfJiihTisE', 'quantity': 1418, 'value_per_asset': 103.23352941176466}, {'id': '6160bfa408e62f00131e959e', 'mint': '7YNMhgmG7ZEQDvKVwsvN2GyUPaDpKYQ3VtzdkEskcAAe', 'quantity': 219, 'value_per_asset': 648.2883333333333}, {'id': '6160bfa408e62f00131e959f', 'mint': '9d6JQSWrXVEjxBNrej7efCUdc7ZCRpaHsdN2CH6sEawn', 'quantity': 1440, 'value_per_asset': 67.98384615384617}, {'id': '6160bfa408e62f00131e95a0', 'mint': 'AuxCj2T4Mdb6h5i1pZd2yDJy5pdiEpZCPtTHAR1DqKdT', 'quantity': 1440, 'value_per_asset': 58.51837209302327}, {'id': '6160bfa408e62f00131e95a1', 'mint': '5LiAUHfvRpkvrNTZe5CNgoQpdn4VFM5KfX5jDJKAjTSS', 'quantity': 1440, 'value_per_asset': 54.62692307692306}, {'id': '6160bfa408e62f00131e95a2', 'mint': 'GEBRghyfoFfFdvb4q2kb6DCczKtPvDBSjdMPFtweVxLj', 'quantity': 1418, 'value_per_asset': 48.45615384615385}, {'id': '6160bfa408e62f00131e95a3', 'mint': 'eUkSbazTfDir4jjYth6fwayGh2gSQ2zNaHLfoKud97L', 'quantity': 1318, 'value_per_asset': 22.25}, {'id': '6160bfa408e62f00131e95a4', 'mint': 'ATSPo9f9TJ3Atx8SuoTYdzSMh4ctQBzYzDiNukQDmoF7', 'quantity': 115, 'value_per_asset': 91.02846153846153}, {'id': '6160bfa408e62f00131e95a5', 'mint': '2iMhgB4pbdKvwJHVyitpvX5z1NBNypFonUgaSAt9dtDt', 'quantity': 500, 'value_per_asset': 19.99793103448276}, {'id': '6160bfa408e62f00131e95a6', 'mint': 'DyNBYAyH6YPEKMCeh6GSNZR9KowmQEcXjvnv1ktfLRKX', 'quantity': 10, 'value_per_asset': 603.05}, {'id': '6160bfa408e62f00131e95a7', 'mint': '4G85c5aUsRTrRPqE5VjY7ebD9b2ktTF6NEVGiCddRBDX', 'quantity': 2, 'value_per_asset': 2627.285714285714}, {'id': '6160bfa408e62f00131e95a8', 'mint': 'BswdGxfurGpSKPPhHUP6d9uzdY3bAG8o3CJnFUQLanzw', 'quantity': 8, 'value_per_asset': 644.0}, {'id': '6160bfa408e62f00131e95a9', 'mint': '5LkYStW5K4dPkYDzMFw5smUZ3qNJ8v1fG4gwbHbDfNV2', 'quantity': 2, 'value_per_asset': 1775.4463636363637}, {'id': '6160bfa408e62f00131e95aa', 'mint': '36s6AFRXzE9KVdUyoJQ5y6mwxXw21LawYqqwNiQUMD8s', 'quantity': 8, 'value_per_asset': 403.7107142857144}, {'id': '6160bfa408e62f00131e95ab', 'mint': 'B9xkxYMfv1TuPu2BFRuGNcd9XqX8YTCvdrG9ozAE3a9d', 'quantity': 8, 'value_per_asset': 387.884}, {'id': '6160bfa408e62f00131e95ac', 'mint': '77GQVKfHFRJJuMXsWSHsM8acMZvouZ352EEMfRdoKRZP', 'quantity': 10, 'value_per_asset': 296.625}, {'id': '6160bfa408e62f00131e95ad', 'mint': '2eibTj6LtqF6DyabpmUZH8EhzZJFvoxcApyzArHt24G6', 'quantity': 7, 'value_per_asset': 372.3715384615385}, {'id': '6160bfa408e62f00131e95ae', 'mint': 'FJEEHRAKPcVUBfitPZDsmR8PtYfeg1Cy8RusVb7PuPgw', 'quantity': 6, 'value_per_asset': 391.18999999999994}, {'id': '6160bfa408e62f00131e95af', 'mint': '7gJenN7qBMP3yZeg7ULq5t7BCk5wYmvEtaqL9t9WkkAF', 'quantity': 16, 'value_per_asset': 134.91625}, {'id': '6160bfa408e62f00131e95b0', 'mint': 'BgiTVxW9uLuHHoafTd2qjYB5xjCc5Y1EnUuYNfmTwhvp', 'quantity': 2, 'value_per_asset': 1077.396}, {'id': '6160bfa408e62f00131e95b1', 'mint': '9Qpe56yDLcUddhU6mJowdhcDkqPXXYZNn7VEjz8yUxNv', 'quantity': 2, 'value_per_asset': 675.0766666666667}, {'id': '6160bfa408e62f00131e95b2', 'mint': '267DbhCypYzvTqv72ZG5UKHeFu56qXFsuoz3rw832eC5', 'quantity': 8, 'value_per_asset': 144.85259259259257}, {'id': '6160bfa408e62f00131e95b3', 'mint': 'BX9FrvAXfDdFKDcgkRPhq38wCn9SDggg9pN2V9qAup5C', 'quantity': 2, 'value_per_asset': 514.9225806451612}, {'id': '6160bfa408e62f00131e95b4', 'mint': '9bccaxs8YihGCRkPqcFMPkPbVBwNNjzHc4iHvsfQNs6x', 'quantity': 7, 'value_per_asset': 142.0}, {'id': '6160bfa408e62f00131e95b5', 'mint': 'FMwvZPFGvmjjTQ9ZhePd4kB9WqK3YkyBGcHkYQp45TW1', 'quantity': 8, 'value_per_asset': 119.9433333333333}, {'id': '6160bfa408e62f00131e95b6', 'mint': '7Yeihi147ynkw58UP6W5AetBgotn6gFxV8UWsNPhfrkZ', 'quantity': 2, 'value_per_asset': 316.42142857142863}, {'id': '6160bfa408e62f00131e95b7', 'mint': 'M7cvT3qkNRkhG3YmQ3sTe2T46q4JKWH9mWK39UarxYv', 'quantity': 2, 'value_per_asset': 128.0283333333333}, {'id': '6160bfa408e62f00131e95b8', 'mint': 'BhsbcuW7iDEthrh6noja7ZFJ9yMqtu9QnuzpK38wv3r9', 'quantity': 8, 'value_per_asset': 19.30348837209302}, {'id': '6160bfa408e62f00131e95b9', 'mint': 'H9gji7B9ePpyjFtfn9T1NN1MkAXVpGWFiExmeBPgN5Sy', 'quantity': 2, 'value_per_asset': 35.2505}, {'id': '6160bfa408e62f00131e95ba', 'mint': 'CVy9zWnF7y15FeqEvV3ZsMdnMDG25na3NWHzx8xQvcG2', 'quantity': 2, 'value_per_asset': 0.0}]",USDC,1,1,1,2021-10-06 02:59:56+00:00,USA,
2021-10-08 22:01:05.534000+00:00,Ustur_C,,615e41e64955059d95025bf1,GnMgJTn9iQf7LaHGy1VKPwhQ196WbTviGnovSHypQJeu,324360,"[{'id': '6160bfa408e62f00131e95bb', 'mint': 'CWxNX9sTexuqvQefqskhP9f6AP5C8hq2VNkicRseqAT5', 'quantity': 8, 'value_per_asset': 9243.0}, {'id': '6160bfa408e62f00131e95bc', 'mint': 'DdpXnnYsyUQgJby8TDHbmPwkKyGF4U6bXwCXTQZsrfKP', 'quantity': 1, 'value_per_asset': 35250.0}, {'id': '6160bfa408e62f00131e95bd', 'mint': 'AT5jKk5oUeToyDMneVbu5J92DoM4Ab18zJciUfku2MrD', 'quantity': 36, 'value_per_asset': 955.75}, {'id': '6160bfa408e62f00131e95be', 'mint': 'FpwV1Da6BZJnYPr1JSLUm14UwBmZHA7J5WLY4TXgbde8', 'quantity': 4, 'value_per_asset': 8101.764615384615}, {'id': '6160bfa408e62f00131e95bf', 'mint': '6bD8mr8DyuVqN5dXd1jnqmCL66b5KUV14jYY1HSmnxTE', 'quantity': 1, 'value_per_asset': 14338.0}, {'id': '6160bfa408e62f00131e95c0', 'mint': '7AUcvn5k8MFSYdhiZRDzKyvxRFrauzMgcWMYRngrTZsB', 'quantity': 2, 'value_per_asset': 6584.5}, {'id': '6160bfa408e62f00131e95c1', 'mint': '9d6JQSWrXVEjxBNrej7efCUdc7ZCRpaHsdN2CH6sEawn', 'quantity': 155, 'value_per_asset': 67.98384615384617}, {'id': '6160bfa408e62f00131e95c2', 'mint': '4G85c5aUsRTrRPqE5VjY7ebD9b2ktTF6NEVGiCddRBDX', 'quantity': 4, 'value_per_asset': 2627.285714285714}, {'id': '6160bfa408e62f00131e95c3', 'mint': 'FJEEHRAKPcVUBfitPZDsmR8PtYfeg1Cy8RusVb7PuPgw', 'quantity': 24, 'value_per_asset': 391.18999999999994}, {'id': '6160bfa408e62f00131e95c4', 'mint': 'AuxCj2T4Mdb6h5i1pZd2yDJy5pdiEpZCPtTHAR1DqKdT', 'quantity': 155, 'value_per_asset': 58.51837209302327}, {'id': '6160bfa408e62f00131e95c5', 'mint': '2iMhgB4pbdKvwJHVyitpvX5z1NBNypFonUgaSAt9dtDt', 'quantity': 400, 'value_per_asset': 19.99793103448276}, {'id': '6160bfa408e62f00131e95c6', 'mint': 'Ev3xUhc1Leqi4qR2E5VoG9pcxCvHHmnAaSRVPg485xAT', 'quantity': 400, 'value_per_asset': 19.988387096774197}, {'id': '6160bfa408e62f00131e95c7', 'mint': 'G1bE9ge8Yoq43hv7QLcumxTFhHqFMdcL4y2d6ZdzMG4b', 'quantity': 1, 'value_per_asset': 6575.0}, {'id': '6160bfa408e62f00131e95c8', 'mint': '7dr7jVyXf1KUnYq5FTpV2vCZjKRR4MV94jzerb8Fi16Q', 'quantity': 1, 'value_per_asset': 6267.138571428572}, {'id': '6160bfa408e62f00131e95c9', 'mint': 'AkNbg12E9PatjkiAWJ3tAbM479gtcoA1gi6Joa925WKi', 'quantity': 1, 'value_per_asset': 4599.99}, {'id': '6160bfa408e62f00131e95ca', 'mint': 'BgiTVxW9uLuHHoafTd2qjYB5xjCc5Y1EnUuYNfmTwhvp', 'quantity': 4, 'value_per_asset': 1077.396}, {'id': '6160bfa408e62f00131e95cb', 'mint': 'Ebke6Z3VsZ5of9yAxrnjB51YsxvxXo1b43u7qzRMQmwg', 'quantity': 2, 'value_per_asset': 2000.3366666666668}, {'id': '6160bfa408e62f00131e95cc', 'mint': '7gJenN7qBMP3yZeg7ULq5t7BCk5wYmvEtaqL9t9WkkAF', 'quantity': 28, 'value_per_asset': 134.91625}, {'id': '6160bfa408e62f00131e95cd', 'mint': '5LkYStW5K4dPkYDzMFw5smUZ3qNJ8v1fG4gwbHbDfNV2', 'quantity': 2, 'value_per_asset': 1775.4463636363637}, {'id': '6160bfa408e62f00131e95ce', 'mint': '7V9C2XUQgCb31n7hGKqKGu4ENcvqXhJLJzU77CAQtXhw', 'quantity': 1, 'value_per_asset': 3459.708235294118}, {'id': '6160bfa408e62f00131e95cf', 'mint': '2eibTj6LtqF6DyabpmUZH8EhzZJFvoxcApyzArHt24G6', 'quantity': 8, 'value_per_asset': 372.3715384615385}, {'id': '6160bfa408e62f00131e95d0', 'mint': 'FmWTV4W1KfM5gix2oADmzRJu4T1wCUoCnLqRMRwP7NrF', 'quantity': 1, 'value_per_asset': 2900.0}, {'id': '6160bfa408e62f00131e95d1', 'mint': '9Qpe56yDLcUddhU6mJowdhcDkqPXXYZNn7VEjz8yUxNv', 'quantity': 4, 'value_per_asset': 675.0766666666667}, {'id': '6160bfa408e62f00131e95d2', 'mint': '5LiAUHfvRpkvrNTZe5CNgoQpdn4VFM5KfX5jDJKAjTSS', 'quantity': 45, 'value_per_asset': 54.62692307692306}, {'id': '6160bfa408e62f00131e95d3', 'mint': 'BX9FrvAXfDdFKDcgkRPhq38wCn9SDggg9pN2V9qAup5C', 'quantity': 4, 'value_per_asset': 514.9225806451612}, {'id': '6160bfa408e62f00131e95d4', 'mint': 'GEBRghyfoFfFdvb4q2kb6DCczKtPvDBSjdMPFtweVxLj', 'quantity': 41, 'value_per_asset': 48.45615384615385}, {'id': '6160bfa408e62f00131e95d5', 'mint': '7YNMhgmG7ZEQDvKVwsvN2GyUPaDpKYQ3VtzdkEskcAAe', 'quantity': 3, 'value_per_asset': 648.2883333333333}, {'id': '6160bfa408e62f00131e95d6', 'mint': '5utpkwvqG5euWHbvrxo8S66C7T5dfoweCC7y1zCWokts', 'quantity': 7, 'value_per_asset': 206.0}, {'id': '6160bfa408e62f00131e95d7', 'mint': '267DbhCypYzvTqv72ZG5UKHeFu56qXFsuoz3rw832eC5', 'quantity': 8, 'value_per_asset': 144.85259259259257}, {'id': '6160bfa408e62f00131e95d8', 'mint': '9bccaxs8YihGCRkPqcFMPkPbVBwNNjzHc4iHvsfQNs6x', 'quantity': 8, 'value_per_asset': 142.0}, {'id': '6160bfa408e62f00131e95d9', 'mint': '9vi6PTKBFHR2hXgyjoTZx6h7WXNkFAA5dCsZRSi4higK', 'quantity': 3, 'value_per_asset': 376.03030303030295}, {'id': '6160bfa408e62f00131e95da', 'mint': 'FMwvZPFGvmjjTQ9ZhePd4kB9WqK3YkyBGcHkYQp45TW1', 'quantity': 8, 'value_per_asset': 119.9433333333333}, {'id': '6160bfa408e62f00131e95db', 'mint': '77GQVKfHFRJJuMXsWSHsM8acMZvouZ352EEMfRdoKRZP', 'quantity': 3, 'value_per_asset': 296.625}, {'id': '6160bfa408e62f00131e95dc', 'mint': 'BUtLhi4ohcuYiFooWhZyWxQXKceZLCLNS3BHGXnmnhqM', 'quantity': 2, 'value_per_asset': 438.51000000000005}, {'id': '6160bfa408e62f00131e95dd', 'mint': 'B9xkxYMfv1TuPu2BFRuGNcd9XqX8YTCvdrG9ozAE3a9d', 'quantity': 2, 'value_per_asset': 387.884}, {'id': '6160bfa408e62f00131e95de', 'mint': '7Yeihi147ynkw58UP6W5AetBgotn6gFxV8UWsNPhfrkZ', 'quantity': 2, 'value_per_asset': 316.42142857142863}, {'id': '6160bfa408e62f00131e95df', 'mint': '9ABNesWj7NVdkDgko7UjVaDp5pTh8a6wfXHLWz3bZM6W', 'quantity': 2, 'value_per_asset': 299.2439999999998}, {'id': '6160bfa408e62f00131e95e0', 'mint': '36s6AFRXzE9KVdUyoJQ5y6mwxXw21LawYqqwNiQUMD8s', 'quantity': 1, 'value_per_asset': 403.7107142857144}, {'id': '6160bfa408e62f00131e95e1', 'mint': '7GBfZq24jHXmp6bQ988yhgV2bQiZjZx7Fj1E2xSg8ytU', 'quantity': 2, 'value_per_asset': 147.96190476190475}, {'id': '6160bfa408e62f00131e95e2', 'mint': 'DkCdWb73xNPVbFDE9LXAiqnJRioQyGJYNjsiYiVdFTdj', 'quantity': 5, 'value_per_asset': 55.03333333333334}, {'id': '6160bfa408e62f00131e95e3', 'mint': 'M7cvT3qkNRkhG3YmQ3sTe2T46q4JKWH9mWK39UarxYv', 'quantity': 2, 'value_per_asset': 128.0283333333333}, {'id': '6160bfa408e62f00131e95e4', 'mint': 'DBFM7MFBWHvsi1CBU5x7av77dDoCTGiBcTx54VR8wp1k', 'quantity': 1, 'value_per_asset': 233.49999999999997}, {'id': '6160bfa408e62f00131e95e5', 'mint': 'HAWy8kV3bD4gaN6yy6iK2619x2dyzLUBj1PfJiihTisE', 'quantity': 1, 'value_per_asset': 103.23352941176466}, {'id': '6160bfa408e62f00131e95e6', 'mint': 'ATSPo9f9TJ3Atx8SuoTYdzSMh4ctQBzYzDiNukQDmoF7', 'quantity': 1, 'value_per_asset': 91.02846153846153}, {'id': '6160bfa408e62f00131e95e7', 'mint': '3Sg2QjXxJMpgiaf2VWU5dDWfWt1NVETtxVrZ26NuFpx9', 'quantity': 3, 'value_per_asset': 20.283953488372095}, {'id': '6160bfa408e62f00131e95e8', 'mint': 'GyHxNG3fotjU2hPiyGb6v3ZJX2LhPuxCuLcrzBRAbGYh', 'quantity': 1, 'value_per_asset': 51.0}, {'id': '6160bfa408e62f00131e95e9', 'mint': '2Rw4Eqri7N4n3ZDsUVGfr8nhdxf4Uqjbim9tyJZb7Axd', 'quantity': 3, 'value_per_asset': 16.999230769230774}, {'id': '6160bfa408e62f00131e95ea', 'mint': '2F62gz2zmNaRM1eQToQfJfhHCKG1t6c18fC1pZ9iB52J', 'quantity': 3, 'value_per_asset': 16.740000000000006}, {'id': '6160bfa408e62f00131e95eb', 'mint': '2Pm57eFBfKbMCKCDVuEscNsJM9x5r9X7Q8t1q9NiUgMV', 'quantity': 3, 'value_per_asset': 15.213124999999998}, {'id': '6160bfa408e62f00131e95ec', 'mint': '2YFmgNYGKLGTofn24mG2gPbGoKAfcH5SsfvNwXo1Hcsq', 'quantity': 3, 'value_per_asset': 14.99}, {'id': '6160bfa408e62f00131e95ed', 'mint': '6pUxjPghGz5Gn9XnJuPaJCSpk9mhvzecvHb6G4rrSCJq', 'quantity': 3, 'value_per_asset': 14.735000000000003}, {'id': '6160bfa408e62f00131e95ee', 'mint': '53ToK5o8cSZCNTjydjxDZYF3P2KbTzzUmmWPSD52PpY5', 'quantity': 3, 'value_per_asset': 14.152962962962967}, {'id': '6160bfa408e62f00131e95ef', 'mint': '43shunGxqAydDfcHadZzs9j9JHVCEYixPnSMFHpqwc3k', 'quantity': 3, 'value_per_asset': 12.2775}, {'id': '6160bfa408e62f00131e95f0', 'mint': '56M4yyHAwz3Ro8SezkrQ3ph2ayR8sScSy7mqjHQwMS87', 'quantity': 3, 'value_per_asset': 12.202727272727271}, {'id': '6160bfa408e62f00131e95f1', 'mint': 'Cmvj2iW9WQZUaNJiruhjgnCRATRi2AwTK9KaVxMZtdDs', 'quantity': 3, 'value_per_asset': 11.757272727272728}, {'id': '6160bfa408e62f00131e95f2', 'mint': 'BhsbcuW7iDEthrh6noja7ZFJ9yMqtu9QnuzpK38wv3r9', 'quantity': 1, 'value_per_asset': 19.30348837209302}, {'id': '6160bfa408e62f00131e95f3', 'mint': 'CVy9zWnF7y15FeqEvV3ZsMdnMDG25na3NWHzx8xQvcG2', 'quantity': 2, 'value_per_asset': 0.0}, {'id': '6160bfa408e62f00131e95f4', 'mint': '9czEqEZ4EkRt7N3HWDcw9qqwys3xRRjGdbn8Jhk8Khwj', 'quantity': 1, 'value_per_asset': 0.0}]",USDC,2,1,2,2021-10-07 00:38:07+00:00,,0.0
